"Timestamp","Latency (ms)"
"2023-08-23T13:14:42.319084","1001"
"2023-08-23T13:14:43.518311","1000"
"2023-08-23T13:14:44.706422","1000"
"2023-08-23T13:14:45.892401","1000"
"2023-08-23T13:14:47.096919","1000"
"2023-08-23T13:14:48.307678","1000"
"2023-08-23T13:14:49.511398","1000"
"2023-08-23T13:14:50.704930","1000"
"2023-08-23T13:14:51.904297","1001"
"2023-08-23T13:14:53.113829","1001"
"2023-08-23T13:14:54.310198","1001"
"2023-08-23T13:14:55.503725","1000"
"2023-08-23T13:14:56.692630","1000"
"2023-08-23T13:14:57.911582","1001"
"2023-08-23T13:14:59.089497","1000"
"2023-08-23T13:15:00.276391","1001"
"2023-08-23T13:15:01.434153","1000"
"2023-08-23T13:15:02.620175","1001"
"2023-08-23T13:15:03.777516","1000"
"2023-08-23T13:15:04.952418","1000"
"2023-08-23T13:15:06.119212","1001"
"2023-08-23T13:15:07.306097","1001"
"2023-08-23T13:15:08.466713","1000"
"2023-08-23T13:15:09.649017","1000"
"2023-08-23T13:15:10.804080","1001"
"2023-08-23T13:15:11.987008","1000"
"2023-08-23T13:15:13.186717","1000"
"2023-08-23T13:15:14.361954","1001"
"2023-08-23T13:15:15.539534","1000"
"2023-08-23T13:15:16.696410","1003"
"2023-08-23T13:15:17.874202","1000"
"2023-08-23T13:15:19.040645","1000"
"2023-08-23T13:15:20.195421","1000"
"2023-08-23T13:15:21.378209","1000"
"2023-08-23T13:15:22.555856","1000"
"2023-08-23T13:15:23.715552","1000"
"2023-08-23T13:15:24.892323","1001"
"2023-08-23T13:15:26.043889","1001"
"2023-08-23T13:15:27.213114","1000"
"2023-08-23T13:15:28.384100","1000"
"2023-08-23T13:15:29.560418","1000"
"2023-08-23T13:15:30.761268","1000"
"2023-08-23T13:15:31.913778","1000"
"2023-08-23T13:15:33.122686","1000"
"2023-08-23T13:15:34.298240","1000"
"2023-08-23T13:15:35.479984","1000"
"2023-08-23T13:15:36.643264","1000"
"2023-08-23T13:15:37.818790","1000"
"2023-08-23T13:15:38.988196","1000"
"2023-08-23T13:15:40.154731","1000"
"2023-08-23T13:15:41.327947","1001"
"2023-08-23T13:15:42.496398","1000"
"2023-08-23T13:15:43.658007","1000"
"2023-08-23T13:15:44.838180","1000"
"2023-08-23T13:15:45.998855","1000"
"2023-08-23T13:15:47.181861","1001"
"2023-08-23T13:15:48.376841","1000"
"2023-08-23T13:15:49.563473","1000"
"2023-08-23T13:15:50.747007","1000"
"2023-08-23T13:15:51.921932","1001"
"2023-08-23T13:15:53.088886","1000"
"2023-08-23T13:15:54.263841","1000"
"2023-08-23T13:15:55.518745","1001"
"2023-08-23T13:15:56.690492","1000"
"2023-08-23T13:15:57.862581","1000"
"2023-08-23T13:15:59.025684","1001"
"2023-08-23T13:16:00.202958","1000"
"2023-08-23T13:16:01.364541","1000"
"2023-08-23T13:16:02.542309","1001"
"2023-08-23T13:16:03.697945","1000"
"2023-08-23T13:16:04.920588","1000"
"2023-08-23T13:16:06.081876","1000"
"2023-08-23T13:16:07.256121","1001"
"2023-08-23T13:16:08.443713","1001"
"2023-08-23T13:16:09.635061","1001"
"2023-08-23T13:16:10.801839","1000"
"2023-08-23T13:16:11.975291","1000"
"2023-08-23T13:16:13.148220","1000"
"2023-08-23T13:16:14.313930","1000"
"2023-08-23T13:16:15.474771","1001"
"2023-08-23T13:16:16.646720","997"
"2023-08-23T13:16:17.846823","1000"
"2023-08-23T13:16:18.996629","1000"
"2023-08-23T13:16:20.171053","1000"
"2023-08-23T13:16:21.350523","1000"
"2023-08-23T13:16:22.512955","1000"
"2023-08-23T13:16:23.679966","1000"
"2023-08-23T13:16:24.837256","1001"
"2023-08-23T13:16:26.016302","1000"
"2023-08-23T13:16:27.179517","1000"
"2023-08-23T13:16:28.358596","1000"
"2023-08-23T13:16:29.515767","1001"
"2023-08-23T13:16:30.681653","1000"
"2023-08-23T13:16:31.851771","1001"
"2023-08-23T13:16:33.020331","1000"
"2023-08-23T13:16:34.163035","1000"
"2023-08-23T13:16:35.329945","1000"
"2023-08-23T13:16:36.498958","1000"
